,user_id,target_item,item_name,iter,pre_rank,top_prediction_item_name,post_rank_random_all,post_rank_random_upper,post_rank_pop_all,post_rank_pop_upper,post_rank_diff_all,post_rank_diff_upper,critiqued_keyphrase_random,keyphrase_name_random,critiqued_keyphrase_pop,keyphrase_name_pop,critiqued_keyphrase_diff,keyphrase_name_diff,num_existing_keyphrases,pure_pruning_rank,diff_scores,pop_scores,random_scores
176,303,5659,"b""Mildred's Temple Kitchen""",3,192,b'Gusto 101',"[192, 113, 64, 48, 38, 32, 28, 25, 25, 26, 27]","[89, 65, 37, 29, 25, 23, 20, 20, 20, 22, 23]","[192, 18, 10, 7, 4, 2, 2, 2, 1, 1, 1]","[30, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1]","[192, 38, 15, 10, 6, 4, 1, 1, 1, 1, 1]","[67, 19, 9, 4, 2, 1, 1, 1, 1, 1, 1]",23,asian,67,croissant,189,fluffy,,190,"[0, 0, 2, 0, 4, 4, 2, 2, 2, 6, 6]","[-26, -20, -20, -16, -12, -14, -16, -14, -14, -14, -14]","[0, 4, 6, 6, 12, 16, 18, 22, 22, 22, 20]"
177,303,5659,"b""Mildred's Temple Kitchen""",4,192,b'Gusto 101',"[192, 215, 262, 339, 517, 889, 1612, 3680, 5220, 5918, 6284]","[31, 41, 54, 71, 103, 140, 198, 7218, 7277, 7320, 7335]","[192, 245, 391, 714, 1425, 3111, 5546, 6337, 6669, 6839, 6949]","[20, 32, 48, 80, 111, 162, 7393, 7410, 7416, 7421, 7424]","[192, 18, 10, 7, 4, 2, 2, 2, 1, 1, 1]","[30, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1]",96,poutine,12,mexican,67,croissant,,190,"[-26, -20, -20, -16, -12, -14, -16, -14, -14, -14, -14]","[-30, -28, -26, -28, -20, -20, -20, -20, -18, -20, -20]","[-18, -16, -18, -10, -4, 0, 0, 0, 2, 4, 4]"
178,303,5659,"b""Mildred's Temple Kitchen""",5,192,b'Gusto 101',"[192, 46, 20, 13, 12, 11, 9, 7, 6, 5, 5]","[29, 12, 7, 6, 5, 5, 5, 4, 4, 4, 4]","[192, 118, 71, 43, 32, 27, 23, 25, 26, 23, 23]","[39, 24, 20, 15, 14, 13, 11, 13, 13, 12, 12]","[192, 149, 103, 64, 39, 28, 28, 26, 23, 23, 20]","[160, 126, 89, 55, 35, 24, 26, 25, 23, 23, 20]",71,cone,163,dog,45,egg,,190,"[32, 32, 32, 32, 32, 32, 34, 34, 34, 36, 36]","[-24, -22, -20, -14, -4, 2, -4, -4, -6, -4, -4]","[-24, -20, -16, -16, -14, -16, -10, -8, -8, -8, -6]"
179,303,5659,"b""Mildred's Temple Kitchen""",6,192,b'Gusto 101',"[192, 73, 32, 17, 14, 9, 8, 4, 4, 3, 3]","[97, 46, 22, 14, 11, 7, 6, 3, 3, 2, 2]","[192, 173, 170, 181, 210, 276, 345, 426, 512, 578, 672]","[32, 35, 47, 60, 74, 95, 113, 129, 153, 161, 175]","[192, 46, 20, 13, 12, 11, 9, 7, 6, 5, 5]","[29, 12, 7, 6, 5, 5, 5, 4, 4, 4, 4]",126,milk,137,shopping,71,cone,,190,"[-24, -20, -16, -16, -14, -16, -10, -8, -8, -8, -6]","[-22, -20, -18, -18, -6, -2, -2, 4, 6, 8, 10]","[18, 18, 18, 18, 20, 20, 22, 20, 20, 20, 20]"
180,303,5659,"b""Mildred's Temple Kitchen""",7,192,b'Gusto 101',"[192, 245, 391, 714, 1425, 3111, 5546, 6337, 6669, 6839, 6949]","[20, 32, 48, 80, 111, 162, 7393, 7410, 7416, 7421, 7424]","[192, 38, 15, 10, 6, 4, 1, 1, 1, 1, 1]","[67, 19, 9, 4, 2, 1, 1, 1, 1, 1, 1]","[192, 118, 61, 42, 32, 25, 19, 18, 17, 13, 15]","[86, 63, 35, 26, 21, 20, 13, 13, 13, 10, 11]",12,mexican,189,fluffy,124,salmon,,190,"[8, 10, 10, 8, 12, 18, 22, 16, 16, 12, 10]","[0, 0, 2, 0, 4, 4, 2, 2, 2, 6, 6]","[-30, -28, -26, -28, -20, -20, -20, -20, -18, -20, -20]"
181,303,5659,"b""Mildred's Temple Kitchen""",8,192,b'Gusto 101',"[192, 350, 946, 4766, 6929, 7252, 7336, 7371, 7387, 7400, 7404]","[75, 122, 206, 7194, 7357, 7411, 7428, 7433, 7437, 7439, 7439]","[192, 46, 20, 13, 12, 11, 9, 7, 6, 5, 5]","[29, 12, 7, 6, 5, 5, 5, 4, 4, 4, 4]","[192, 73, 32, 17, 14, 9, 8, 4, 4, 3, 3]","[97, 46, 22, 14, 11, 7, 6, 3, 3, 2, 2]",193,mayo,71,cone,126,milk,,190,"[18, 18, 18, 18, 20, 20, 22, 20, 20, 20, 20]","[-24, -20, -16, -16, -14, -16, -10, -8, -8, -8, -6]","[2, 4, 10, 16, 18, 18, 18, 20, 16, 16, 18]"
182,303,5659,"b""Mildred's Temple Kitchen""",9,192,b'Gusto 101',"[192, 195, 224, 258, 294, 368, 489, 636, 810, 1029, 1279]","[58, 63, 82, 96, 107, 131, 158, 182, 199, 221, 236]","[192, 249, 406, 828, 2489, 5990, 6763, 7014, 7113, 7167, 7197]","[58, 71, 103, 159, 280, 7259, 7322, 7344, 7360, 7371, 7379]","[192, 126, 77, 47, 29, 16, 11, 11, 8, 4, 4]","[185, 124, 77, 47, 29, 16, 11, 11, 8, 4, 4]",127,fried chicken,78,strawberry,185,wait,,190,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[-2, -2, -4, -6, -12, -10, -18, -14, -18, -16, -14]","[-6, -2, 2, 8, 8, 8, 12, 14, 12, 12, 8]"
183,303,6023,b'The Oxley',0,645,b'Gusto 101',"[645, 589, 528, 480, 465, 477, 525, 564, 645, 725, 826]","[329, 313, 284, 273, 271, 290, 313, 345, 402, 437, 477]","[645, 1005, 2070, 5492, 6718, 7021, 7145, 7194, 7214, 7221, 7233]","[59, 92, 175, 7382, 7416, 7427, 7429, 7430, 7433, 7433, 7434]","[645, 521, 446, 421, 416, 421, 451, 481, 520, 562, 594]","[119, 114, 112, 129, 139, 145, 153, 166, 175, 184, 189]",136,store,19,indian,17,pub,,602,"[-20, -18, -12, -10, -4, 0, 2, 2, 4, 10, 10]","[-32, -32, -28, -20, -18, -14, -6, -6, -6, -6, -6]","[2, 6, 8, 10, 16, 24, 24, 22, 24, 26, 26]"
184,303,6023,b'The Oxley',1,645,b'Gusto 101',"[645, 652, 691, 819, 1083, 1503, 2081, 3011, 4341, 4855, 5146]","[146, 144, 144, 158, 182, 219, 248, 276, 7143, 7177, 7192]","[645, 621, 629, 687, 819, 1009, 1263, 1543, 1769, 1997, 2245]","[75, 75, 81, 98, 117, 129, 140, 155, 162, 167, 175]","[645, 632, 620, 623, 626, 656, 723, 848, 1096, 1589, 2397]","[468, 460, 452, 447, 443, 460, 496, 562, 659, 861, 1103]",78,strawberry,71,cone,45,egg,,602,"[32, 32, 32, 32, 32, 32, 34, 34, 34, 36, 36]","[-24, -20, -16, -16, -14, -16, -10, -8, -8, -8, -6]","[-2, -2, -4, -6, -12, -10, -18, -14, -18, -16, -14]"
185,303,6023,b'The Oxley',2,645,b'Gusto 101',"[645, 1005, 2070, 5492, 6718, 7021, 7145, 7194, 7214, 7221, 7233]","[59, 92, 175, 7382, 7416, 7427, 7429, 7430, 7433, 7433, 7434]","[645, 652, 691, 819, 1083, 1503, 2081, 3011, 4341, 4855, 5146]","[146, 144, 144, 158, 182, 219, 248, 276, 7143, 7177, 7192]","[645, 676, 716, 838, 973, 1226, 1615, 2289, 3759, 4654, 5165]","[175, 191, 201, 233, 254, 284, 333, 370, 7127, 7164, 7198]",19,indian,78,strawberry,31,brunch,,602,"[4, 6, 12, 14, 16, 18, 16, 14, 16, 14, 12]","[-2, -2, -4, -6, -12, -10, -18, -14, -18, -16, -14]","[-32, -32, -28, -20, -18, -14, -6, -6, -6, -6, -6]"
186,303,6023,b'The Oxley',3,645,b'Gusto 101',"[645, 587, 605, 652, 761, 1000, 1368, 1893, 2626, 3768, 4315]","[222, 205, 221, 233, 252, 289, 335, 371, 417, 6907, 6938]","[645, 641, 665, 734, 885, 1059, 1322, 1572, 1870, 2174, 2505]","[88, 94, 101, 115, 136, 159, 181, 197, 212, 226, 243]","[645, 484, 366, 286, 223, 182, 148, 130, 126, 127, 129]","[169, 139, 129, 122, 119, 108, 96, 90, 87, 90, 89]",203,greasy,85,patty,58,cocktail,,602,"[6, 6, 6, 10, 14, 20, 18, 22, 26, 30, 32]","[-28, -28, -26, -20, -16, -14, -12, -10, -12, -12, -14]","[2, 6, 14, 16, 14, 18, 14, 14, 22, 20, 20]"
187,303,6023,b'The Oxley',4,645,b'Gusto 101',"[645, 638, 675, 749, 869, 1031, 1250, 1547, 1821, 2088, 2348]","[91, 97, 114, 136, 154, 172, 197, 223, 241, 253, 266]","[645, 587, 605, 652, 761, 1000, 1368, 1893, 2626, 3768, 4315]","[222, 205, 221, 233, 252, 289, 335, 371, 417, 6907, 6938]","[645, 749, 888, 1191, 1668, 2469, 4132, 5176, 5738, 6060, 6271]","[180, 207, 222, 268, 327, 399, 7092, 7174, 7218, 7239, 7259]",121,dumpling,203,greasy,104,sausage,,602,"[2, 0, 6, 6, 8, 8, 8, 10, 8, 10, 8]","[2, 6, 14, 16, 14, 18, 14, 14, 22, 20, 20]","[-24, -22, -18, -14, -10, -8, -4, -4, -4, -2, -2]"
188,303,6023,b'The Oxley',5,645,b'Gusto 101',"[645, 631, 638, 688, 776, 916, 1088, 1311, 1545, 1771, 1970]","[197, 204, 219, 245, 278, 328, 376, 417, 447, 483, 505]","[645, 626, 651, 690, 839, 1027, 1227, 1448, 1682, 1942, 2203]","[181, 181, 204, 221, 259, 292, 323, 359, 384, 415, 440]","[645, 621, 629, 687, 819, 1009, 1263, 1543, 1769, 1997, 2245]","[75, 75, 81, 98, 117, 129, 140, 155, 162, 167, 175]",147,market,82,booth,71,cone,,602,"[-24, -20, -16, -16, -14, -16, -10, -8, -8, -8, -6]","[-10, -12, -12, -6, -4, -4, 2, 2, 8, 6, 6]","[-12, -4, 0, 4, 12, 12, 16, 16, 16, 14, 16]"
189,303,6023,b'The Oxley',6,645,b'Gusto 101',"[645, 551, 469, 410, 363, 348, 344, 368, 405, 460, 518]","[233, 209, 179, 175, 166, 154, 155, 163, 168, 183, 207]","[645, 521, 446, 421, 416, 421, 451, 481, 520, 562, 594]","[119, 114, 112, 129, 139, 145, 153, 166, 175, 184, 189]","[645, 551, 469, 410, 363, 348, 344, 368, 405, 460, 518]","[233, 209, 179, 175, 166, 154, 155, 163, 168, 183, 207]",182,chip,17,pub,182,chip,,602,"[2, 4, 4, 10, 16, 18, 20, 22, 18, 12, 16]","[-20, -18, -12, -10, -4, 0, 2, 2, 4, 10, 10]","[2, 4, 4, 10, 16, 18, 20, 22, 18, 12, 16]"
190,303,6023,b'The Oxley',7,645,b'Gusto 101',"[645, 738, 900, 1189, 1616, 2349, 3448, 4815, 5368, 5730, 5960]","[134, 152, 178, 216, 246, 283, 329, 7302, 7312, 7323, 7325]","[645, 568, 528, 511, 518, 553, 612, 692, 794, 899, 1014]","[180, 174, 170, 173, 165, 165, 179, 182, 191, 204, 210]","[645, 479, 344, 269, 222, 196, 185, 181, 193, 197, 224]","[173, 142, 114, 97, 79, 67, 62, 65, 65, 72, 75]",108,duck,22,french,29,breakfast,,602,"[-10, -10, -12, -12, -10, -8, -10, -8, -6, -2, -4]","[-2, -2, -2, 0, 0, 0, 2, -4, 2, 2, 2]","[-4, -2, 6, 14, 16, 18, 16, 10, 10, 10, 10]"
191,303,6023,b'The Oxley',8,645,b'Gusto 101',"[645, 621, 629, 687, 819, 1009, 1263, 1543, 1769, 1997, 2245]","[75, 75, 81, 98, 117, 129, 140, 155, 162, 167, 175]","[645, 738, 900, 1189, 1616, 2349, 3448, 4815, 5368, 5730, 5960]","[134, 152, 178, 216, 246, 283, 329, 7302, 7312, 7323, 7325]","[645, 695, 786, 922, 1158, 1692, 2768, 5202, 6146, 6538, 6725]","[474, 517, 566, 640, 780, 1043, 1431, 6429, 6778, 6928, 7001]",71,cone,108,duck,1,fast,,602,"[34, 34, 34, 34, 34, 36, 34, 38, 38, 36, 36]","[-4, -2, 6, 14, 16, 18, 16, 10, 10, 10, 10]","[-24, -20, -16, -16, -14, -16, -10, -8, -8, -8, -6]"
192,303,6023,b'The Oxley',9,645,b'Gusto 101',"[645, 479, 344, 269, 222, 196, 185, 181, 193, 197, 224]","[173, 142, 114, 97, 79, 67, 62, 65, 65, 72, 75]","[645, 638, 675, 749, 869, 1031, 1250, 1547, 1821, 2088, 2348]","[91, 97, 114, 136, 154, 172, 197, 223, 241, 253, 266]","[645, 681, 727, 788, 955, 1220, 1649, 2487, 4182, 5301, 5863]","[335, 351, 383, 411, 486, 587, 728, 899, 6702, 6881, 6964]",29,breakfast,121,dumpling,46,fish,,602,"[22, 26, 28, 26, 24, 24, 24, 24, 28, 28, 28]","[-24, -22, -18, -14, -10, -8, -4, -4, -4, -2, -2]","[-10, -10, -12, -12, -10, -8, -10, -8, -6, -2, -4]"
193,303,6990,b'Library Bar',0,145,b'Gusto 101',"[145, 177, 237, 391, 724, 1754, 5021, 6297, 6782, 6968, 7067]","[47, 62, 82, 134, 211, 375, 7098, 7241, 7304, 7336, 7363]","[145, 186, 270, 473, 932, 1720, 3070, 5173, 5929, 6310, 6526]","[23, 42, 74, 111, 168, 223, 302, 7324, 7349, 7364, 7380]","[145, 148, 154, 178, 204, 279, 403, 662, 1153, 2018, 4138]","[72, 77, 80, 94, 107, 147, 199, 302, 452, 628, 6800]",112,mango,140,movie,42,sandwich,,142,"[8, 10, 10, 14, 8, 14, 12, 12, 14, 18, 20]","[-28, -24, -10, -2, 4, 8, 8, 12, 12, 12, 12]","[-16, -12, -2, 0, 4, 8, 8, 4, 8, 8, 6]"
194,303,6990,b'Library Bar',1,145,b'Gusto 101',"[145, 160, 202, 293, 524, 1200, 3113, 5589, 6274, 6620, 6792]","[45, 44, 56, 76, 113, 198, 290, 7219, 7278, 7303, 7317]","[145, 127, 127, 135, 152, 184, 218, 264, 320, 397, 481]","[54, 54, 50, 55, 62, 69, 82, 94, 99, 116, 127]","[145, 166, 188, 239, 334, 516, 977, 2571, 6115, 6874, 7127]","[142, 163, 185, 235, 324, 482, 845, 1793, 6506, 6976, 7164]",78,strawberry,189,fluffy,53,tea,,142,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0, 0, 2, 0, 4, 4, 2, 2, 2, 6, 6]","[-2, -2, -4, -6, -12, -10, -18, -14, -18, -16, -14]"
195,303,6990,b'Library Bar',2,145,b'Gusto 101',"[145, 155, 182, 250, 354, 560, 990, 1818, 3992, 5261, 5865]","[58, 65, 73, 99, 125, 168, 231, 311, 7057, 7143, 7197]","[145, 129, 113, 129, 147, 193, 227, 272, 345, 436, 531]","[23, 24, 25, 28, 32, 41, 45, 56, 67, 80, 90]","[145, 129, 113, 129, 147, 193, 227, 272, 345, 436, 531]","[23, 24, 25, 28, 32, 41, 45, 56, 67, 80, 90]",22,french,71,cone,71,cone,,142,"[-24, -20, -16, -16, -14, -16, -10, -8, -8, -8, -6]","[-24, -20, -16, -16, -14, -16, -10, -8, -8, -8, -6]","[-2, -2, -2, 0, 0, 0, 2, -4, 2, 2, 2]"
196,303,6990,b'Library Bar',3,145,b'Gusto 101',"[145, 162, 177, 217, 326, 627, 1386, 3905, 5395, 5970, 6316]","[75, 87, 94, 105, 146, 222, 337, 6943, 7048, 7113, 7155]","[145, 160, 202, 293, 524, 1200, 3113, 5589, 6274, 6620, 6792]","[45, 44, 56, 76, 113, 198, 290, 7219, 7278, 7303, 7317]","[145, 164, 191, 252, 399, 781, 1915, 5460, 6574, 6943, 7080]","[100, 110, 133, 178, 264, 437, 745, 6793, 7060, 7198, 7257]",203,greasy,78,strawberry,43,cake,,142,"[22, 22, 24, 30, 30, 28, 26, 26, 26, 28, 22]","[-2, -2, -4, -6, -12, -10, -18, -14, -18, -16, -14]","[2, 6, 14, 16, 14, 18, 14, 14, 22, 20, 20]"
197,303,6990,b'Library Bar',4,145,b'Gusto 101',"[145, 130, 119, 115, 138, 150, 179, 221, 299, 428, 602]","[71, 66, 67, 61, 74, 82, 94, 109, 133, 176, 231]","[145, 162, 177, 217, 326, 627, 1386, 3905, 5395, 5970, 6316]","[75, 87, 94, 105, 146, 222, 337, 6943, 7048, 7113, 7155]","[145, 144, 159, 173, 208, 261, 369, 672, 1503, 4493, 6067]","[131, 131, 142, 151, 178, 215, 287, 450, 799, 6302, 6753]",182,chip,203,greasy,117,rib,,142,"[36, 36, 36, 36, 36, 38, 38, 36, 36, 36, 36]","[2, 6, 14, 16, 14, 18, 14, 14, 22, 20, 20]","[2, 4, 4, 10, 16, 18, 20, 22, 18, 12, 16]"
198,303,6990,b'Library Bar',5,145,b'Gusto 101',"[145, 182, 231, 361, 649, 1315, 3896, 6161, 6761, 7016, 7134]","[48, 63, 76, 115, 180, 284, 7218, 7320, 7358, 7382, 7396]","[145, 175, 273, 417, 780, 1648, 4581, 6300, 6780, 6975, 7087]","[47, 61, 87, 124, 196, 281, 7297, 7364, 7394, 7404, 7414]","[145, 139, 134, 134, 140, 155, 186, 260, 377, 538, 843]","[121, 117, 112, 113, 118, 133, 158, 211, 296, 400, 569]",28,japanese,115,lobster,168,fair,,142,"[30, 32, 32, 34, 34, 34, 34, 34, 36, 36, 34]","[-6, -4, -4, 4, 8, 8, 6, 2, 0, 0, -4]","[-4, -2, 2, 6, 14, 18, 16, 18, 18, 20, 22]"
199,303,6990,b'Library Bar',6,145,b'Gusto 101',"[145, 129, 113, 129, 147, 193, 227, 272, 345, 436, 531]","[23, 24, 25, 28, 32, 41, 45, 56, 67, 80, 90]","[145, 157, 185, 242, 373, 556, 827, 1211, 1721, 2429, 3495]","[31, 36, 52, 72, 125, 179, 237, 292, 352, 414, 465]","[145, 165, 183, 230, 295, 453, 716, 1156, 1924, 3025, 4883]","[86, 98, 113, 133, 164, 244, 321, 437, 563, 694, 6957]",71,cone,17,pub,173,dark,,142,"[18, 20, 20, 18, 18, 20, 24, 24, 22, 22, 18]","[-20, -18, -12, -10, -4, 0, 2, 2, 4, 10, 10]","[-24, -20, -16, -16, -14, -16, -10, -8, -8, -8, -6]"
200,303,6990,b'Library Bar',7,145,b'Gusto 101',"[145, 157, 185, 242, 373, 556, 827, 1211, 1721, 2429, 3495]","[31, 36, 52, 72, 125, 179, 237, 292, 352, 414, 465]","[145, 155, 182, 250, 354, 560, 990, 1818, 3992, 5261, 5865]","[58, 65, 73, 99, 125, 168, 231, 311, 7057, 7143, 7197]","[145, 133, 133, 146, 169, 221, 319, 485, 750, 1178, 1912]","[72, 70, 72, 81, 95, 124, 160, 229, 297, 387, 493]",17,pub,22,french,164,quiet,,142,"[14, 14, 12, 16, 22, 20, 18, 14, 14, 14, 12]","[-2, -2, -2, 0, 0, 0, 2, -4, 2, 2, 2]","[-20, -18, -12, -10, -4, 0, 2, 2, 4, 10, 10]"
201,303,6990,b'Library Bar',8,145,b'Gusto 101',"[145, 161, 194, 272, 384, 714, 1689, 4875, 6070, 6547, 6803]","[88, 99, 117, 159, 196, 272, 457, 6910, 7074, 7175, 7231]","[145, 161, 194, 272, 384, 714, 1689, 4875, 6070, 6547, 6803]","[88, 99, 117, 159, 196, 272, 457, 6910, 7074, 7175, 7231]","[145, 144, 141, 141, 141, 158, 190, 290, 457, 727, 1355]","[132, 131, 129, 131, 132, 148, 178, 270, 398, 590, 960]",186,traditional,186,traditional,3,bar,,142,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[16, 18, 18, 16, 20, 18, 20, 24, 28, 22, 18]","[16, 18, 18, 16, 20, 18, 20, 24, 28, 22, 18]"
202,303,6990,b'Library Bar',9,145,b'Gusto 101',"[145, 175, 273, 417, 780, 1648, 4581, 6300, 6780, 6975, 7087]","[47, 61, 87, 124, 196, 281, 7297, 7364, 7394, 7404, 7414]","[145, 177, 237, 391, 724, 1754, 5021, 6297, 6782, 6968, 7067]","[47, 62, 82, 134, 211, 375, 7098, 7241, 7304, 7336, 7363]","[145, 155, 182, 250, 354, 560, 990, 1818, 3992, 5261, 5865]","[58, 65, 73, 99, 125, 168, 231, 311, 7057, 7143, 7197]",115,lobster,112,mango,22,french,,142,"[-2, -2, -2, 0, 0, 0, 2, -4, 2, 2, 2]","[-16, -12, -2, 0, 4, 8, 8, 4, 8, 8, 6]","[-6, -4, -4, 4, 8, 8, 6, 2, 0, 0, -4]"
203,304,1483,b'Kanga Aussie Meat Pies',0,444,b'Pai Northern Thai Kitchen',"[444, 463, 520, 628, 807, 1139, 1667, 2472, 4096, 5073, 5594]","[26, 30, 39, 63, 86, 136, 188, 242, 7347, 7374, 7394]","[444, 459, 497, 597, 811, 1349, 2354, 4466, 5417, 5921, 6212]","[121, 131, 139, 157, 184, 248, 328, 7075, 7136, 7179, 7217]","[444, 451, 467, 482, 547, 632, 777, 1057, 1428, 1956, 2773]","[247, 259, 273, 286, 320, 363, 447, 596, 737, 941, 1186]",19,indian,191,frozen,136,store,,233,"[26, 24, 24, 22, 22, 24, 26, 28, 28, 26, 26]","[-12, -14, -14, -10, -8, -4, -4, -8, -8, -6, -2]","[-40, -40, -38, -38, -32, -30, -26, -20, -12, -8, -6]"
204,304,1483,b'Kanga Aussie Meat Pies',1,444,b'Pai Northern Thai Kitchen',"[444, 440, 462, 472, 513, 589, 749, 999, 1503, 2298, 3945]","[156, 159, 172, 179, 188, 216, 269, 334, 419, 503, 6985]","[444, 463, 520, 628, 807, 1139, 1667, 2472, 4096, 5073, 5594]","[26, 30, 39, 63, 86, 136, 188, 242, 7347, 7374, 7394]","[444, 459, 497, 597, 811, 1349, 2354, 4466, 5417, 5921, 6212]","[121, 131, 139, 157, 184, 248, 328, 7075, 7136, 7179, 7217]",216,baked,19,indian,191,frozen,,233,"[-12, -14, -14, -10, -8, -4, -4, -8, -8, -6, -2]","[-40, -40, -38, -38, -32, -30, -26, -20, -12, -8, -6]","[-6, -4, -4, -2, -2, 4, 4, 0, 2, 4, 10]"
205,304,1483,b'Kanga Aussie Meat Pies',2,444,b'Pai Northern Thai Kitchen',"[444, 459, 497, 597, 811, 1349, 2354, 4466, 5417, 5921, 6212]","[121, 131, 139, 157, 184, 248, 328, 7075, 7136, 7179, 7217]","[444, 440, 462, 472, 513, 589, 749, 999, 1503, 2298, 3945]","[156, 159, 172, 179, 188, 216, 269, 334, 419, 503, 6985]","[444, 440, 442, 442, 453, 490, 556, 661, 943, 1545, 2809]","[311, 308, 311, 311, 317, 346, 395, 466, 650, 952, 1388]",191,frozen,216,baked,55,meat,,233,"[24, 24, 24, 26, 28, 28, 26, 28, 32, 32, 36]","[-6, -4, -4, -2, -2, 4, 4, 0, 2, 4, 10]","[-12, -14, -14, -10, -8, -4, -4, -8, -8, -6, -2]"
206,304,1985,b'Tinuno',0,148,b'Pai Northern Thai Kitchen',"[148, 313, 1142, 6602, 7338, 7419, 7442, 7448, 7449, 7449, 7450]","[32, 56, 169, 7354, 7440, 7449, 7452, 7453, 7453, 7453, 7453]","[148, 133, 129, 131, 143, 146, 161, 171, 200, 241, 276]","[38, 36, 39, 45, 47, 47, 51, 53, 58, 61, 64]","[148, 119, 95, 74, 52, 41, 30, 24, 18, 17, 15]","[90, 77, 61, 49, 35, 27, 22, 20, 16, 15, 13]",83,calamari,66,octopus,46,fish,,111,"[16, 16, 16, 16, 14, 12, 18, 20, 26, 28, 28]","[-8, -10, -6, -4, -2, -2, 2, 0, -2, 2, 2]","[-20, -22, -22, -18, -16, -10, -6, -4, -8, -6, -10]"
207,304,1985,b'Tinuno',1,148,b'Pai Northern Thai Kitchen',"[148, 126, 98, 82, 70, 50, 40, 34, 33, 30, 26]","[52, 43, 34, 29, 26, 19, 16, 14, 15, 17, 16]","[148, 35, 16, 10, 5, 3, 2, 0, 0, 0, 0]","[48, 16, 8, 5, 2, 2, 1, 0, 0, 0, 0]","[148, 83, 51, 29, 18, 14, 8, 2, 1, 1, 1]","[71, 47, 32, 21, 12, 9, 5, 1, 1, 1, 1]",27,bbq,60,squid,30,seafood,,111,"[12, 12, 14, 14, 16, 18, 16, 14, 18, 18, 16]","[0, -2, -4, -4, -6, -6, -6, -10, -8, -6, -6]","[-14, -12, -14, -12, -10, -8, -8, -4, -2, 4, 6]"
208,304,1985,b'Tinuno',2,148,b'Pai Northern Thai Kitchen',"[148, 133, 129, 131, 143, 146, 161, 171, 200, 241, 276]","[38, 36, 39, 45, 47, 47, 51, 53, 58, 61, 64]","[148, 172, 228, 347, 688, 1784, 5465, 6691, 7049, 7176, 7225]","[7, 8, 14, 26, 75, 192, 7384, 7411, 7426, 7428, 7433]","[148, 148, 151, 158, 173, 202, 246, 342, 594, 1416, 4812]","[80, 82, 86, 90, 104, 120, 151, 204, 316, 527, 6799]",66,octopus,19,indian,51,pork,,111,"[6, 6, 6, 6, 8, 8, 10, 16, 22, 28, 30]","[-40, -40, -38, -38, -32, -30, -26, -20, -12, -8, -6]","[-8, -10, -6, -4, -2, -2, 2, 0, -2, 2, 2]"
209,304,1985,b'Tinuno',3,148,b'Pai Northern Thai Kitchen',"[148, 171, 202, 263, 395, 782, 2778, 6447, 7096, 7270, 7331]","[28, 37, 46, 66, 117, 207, 375, 7324, 7399, 7421, 7433]","[148, 313, 1142, 6602, 7338, 7419, 7442, 7448, 7449, 7449, 7450]","[32, 56, 169, 7354, 7440, 7449, 7452, 7453, 7453, 7453, 7453]","[148, 35, 16, 10, 5, 3, 2, 0, 0, 0, 0]","[48, 16, 8, 5, 2, 2, 1, 0, 0, 0, 0]",31,brunch,83,calamari,60,squid,,111,"[0, -2, -4, -4, -6, -6, -6, -10, -8, -6, -6]","[-20, -22, -22, -18, -16, -10, -6, -4, -8, -6, -10]","[-28, -28, -26, -22, -20, -14, -10, -2, -2, 10, 12]"
210,304,1985,b'Tinuno',4,148,b'Pai Northern Thai Kitchen',"[148, 35, 16, 10, 5, 3, 2, 0, 0, 0, 0]","[48, 16, 8, 5, 2, 2, 1, 0, 0, 0, 0]","[148, 108, 80, 70, 61, 53, 56, 57, 54, 57, 60]","[35, 30, 23, 26, 30, 30, 33, 34, 31, 35, 38]","[148, 95, 58, 41, 28, 24, 19, 14, 12, 9, 9]","[56, 39, 23, 16, 12, 10, 10, 9, 8, 7, 7]",60,squid,209,smoked,112,mango,,111,"[-8, -8, -10, -8, -6, -4, 0, 0, 8, 6, 6]","[-18, -16, -16, -14, -2, 2, 8, 12, 8, 6, 8]","[0, -2, -4, -4, -6, -6, -6, -10, -8, -6, -6]"
211,304,1985,b'Tinuno',5,148,b'Pai Northern Thai Kitchen',"[148, 172, 228, 347, 688, 1784, 5465, 6691, 7049, 7176, 7225]","[7, 8, 14, 26, 75, 192, 7384, 7411, 7426, 7428, 7433]","[148, 219, 412, 1343, 6364, 7245, 7387, 7416, 7428, 7431, 7435]","[30, 51, 91, 258, 7258, 7398, 7436, 7441, 7445, 7448, 7450]","[148, 83, 49, 30, 19, 15, 9, 4, 5, 5, 5]","[35, 19, 13, 8, 5, 6, 5, 3, 2, 2, 2]",19,indian,29,breakfast,68,banana,,111,"[-18, -18, -18, -14, -14, -16, -8, -2, -8, -4, -6]","[-28, -28, -28, -28, -22, -20, -12, -12, -10, -6, -4]","[-40, -40, -38, -38, -32, -30, -26, -20, -12, -8, -6]"
